CustomerID,Recency,Frequency,MonetaryValue,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,Customer Segment
15825,23,20,5300,1,2,2,122,5,Attention Needed Customers
15826,1,69,16560,4,3,3,433,10,Most Loyal Customer
15827,1,134,31330,4,4,4,444,12,Most Loyal Customer
15829,3,51,12350,3,3,3,333,9,Most Loyal Customer
15830,4,41,9520,3,2,2,322,7,Loyal Customers
15831,1,69,15650,4,3,3,433,10,Most Loyal Customer
15832,4,54,13080,3,3,3,333,9,Most Loyal Customer
15834,3,276,65810,3,4,4,344,11,Most Loyal Customer
15835,2,50,12020,3,3,3,333,9,Most Loyal Customer
15836,12,12,3170,2,1,1,211,4,Lost Customers
15837,10,24,5790,2,2,2,222,6,Loyal Customers
15838,1,169,40210,4,4,4,444,12,Most Loyal Customer
15839,1,65,15450,4,3,3,433,10,Most Loyal Customer
15840,13,28,6640,2,2,2,222,6,Loyal Customers
15841,4,50,12140,3,3,3,333,9,Most Loyal Customer
15843,95,8,2010,1,1,1,111,3,Lost Customers
15844,42,11,2730,1,1,1,111,3,Lost Customers
15845,1,140,33190,4,4,4,444,12,Most Loyal Customer
15847,7,22,5350,2,2,2,222,6,Loyal Customers
15850,15,97,22400,2,3,3,233,8,Loyal Customers
15852,6,22,5370,2,2,2,222,6,Loyal Customers
15853,7,30,7190,2,2,2,222,6,Loyal Customers
15854,1,140,33630,4,4,4,444,12,Most Loyal Customer
15855,6,80,19110,2,3,3,233,8,Loyal Customers
15856,1,653,156700,4,4,4,444,12,Most Loyal Customer
15857,75,14,3580,1,1,1,111,3,Lost Customers
15858,2,191,46510,3,4,4,344,11,Most Loyal Customer
15860,2,142,33150,3,4,4,344,11,Most Loyal Customer
15861,1,547,131500,4,4,4,444,12,Most Loyal Customer
15862,1,147,35960,4,4,4,444,12,Most Loyal Customer
15863,5,18,4290,3,2,2,322,7,Loyal Customers
15864,2,24,5540,3,2,2,322,7,Loyal Customers
15865,1,40,9510,4,2,2,422,8,Loyal Customers
15866,1,45,11220,4,3,3,433,10,Most Loyal Customer
15867,1,463,112460,4,4,4,444,12,Most Loyal Customer
15869,40,15,3940,1,1,1,111,3,Lost Customers
15870,1,76,18010,4,3,3,433,10,Most Loyal Customer
15872,3,128,30450,3,4,4,344,11,Most Loyal Customer
15874,1,137,34410,4,4,4,444,12,Most Loyal Customer
15877,1,131,31350,4,4,4,444,12,Most Loyal Customer
15880,1,106,25980,4,4,4,444,12,Most Loyal Customer
15881,10,32,7870,2,2,2,222,6,Loyal Customers
15882,2,24,5960,3,2,2,322,7,Loyal Customers
15883,2,49,11520,3,3,3,333,9,Most Loyal Customer
15885,34,18,4620,1,2,2,122,5,Attention Needed Customers
15886,59,12,3160,1,1,1,111,3,Lost Customers
15888,23,14,3400,1,1,1,111,3,Lost Customers
15889,1,93,21690,4,3,3,433,10,Most Loyal Customer
15891,1,62,14330,4,3,3,433,10,Most Loyal Customer
15894,1,41,10060,4,2,3,423,9,Most Loyal Customer
15895,5,11,2470,3,1,1,311,5,Potential Loyalists Customers
15897,3,24,5650,3,2,2,322,7,Loyal Customers
15898,7,87,21560,2,3,3,233,8,Loyal Customers
15899,35,4,910,1,1,1,111,3,Lost Customers
15900,3,51,12650,3,3,3,333,9,Most Loyal Customer
15901,1,116,27460,4,4,4,444,12,Most Loyal Customer
15903,11,75,18200,2,3,3,233,8,Loyal Customers
15904,26,30,7160,1,2,2,122,5,Attention Needed Customers
15906,3,151,36450,3,4,4,344,11,Most Loyal Customer
15907,2,249,61020,3,4,4,344,11,Most Loyal Customer
15909,7,7,1650,2,1,1,211,4,Lost Customers
15910,1,267,63990,4,4,4,444,12,Most Loyal Customer
15912,35,19,4210,1,2,2,122,5,Attention Needed Customers
15916,1,160,38150,4,4,4,444,12,Most Loyal Customer
15917,39,12,2920,1,1,1,111,3,Lost Customers
15918,6,40,9830,2,2,2,222,6,Loyal Customers
15919,8,143,34290,2,4,4,244,10,Most Loyal Customer
15920,9,60,14250,2,3,3,233,8,Loyal Customers
15921,1,25,6360,4,2,2,422,8,Loyal Customers
15922,6,12,2620,2,1,1,211,4,Lost Customers
15923,38,21,5230,1,2,2,122,5,Attention Needed Customers
15925,11,12,2940,2,1,1,211,4,Lost Customers
15930,20,21,5280,1,2,2,122,5,Attention Needed Customers
15932,1,119,28440,4,4,4,444,12,Most Loyal Customer
15933,3,74,17690,3,3,3,333,9,Most Loyal Customer
15935,1,12,3020,4,1,1,411,6,Potential Loyalists Customers
15937,92,7,1960,1,1,1,111,3,Lost Customers
15938,6,18,4350,2,2,2,222,6,Loyal Customers
15939,4,77,17740,3,3,3,333,9,Most Loyal Customer
15940,310,2,490,1,1,1,111,3,Lost Customers
15942,1,14,3400,4,1,1,411,6,Potential Loyalists Customers
15944,58,6,1480,1,1,1,111,3,Lost Customers
15945,176,2,540,1,1,1,111,3,Lost Customers
15947,13,29,7090,2,2,2,222,6,Loyal Customers
15948,2,60,14640,3,3,3,333,9,Most Loyal Customer
15949,15,19,4460,2,2,2,222,6,Loyal Customers
15950,5,103,24330,3,4,3,343,10,Most Loyal Customer
15951,6,43,10560,2,3,3,233,8,Loyal Customers
15952,3,91,21750,3,3,3,333,9,Most Loyal Customer
15953,13,103,25520,2,4,4,244,10,Most Loyal Customer
15955,4,185,44250,3,4,4,344,11,Most Loyal Customer
15957,33,42,9650,1,2,2,122,5,Attention Needed Customers
15958,171,7,1520,1,1,1,111,3,Lost Customers
15963,9,28,6430,2,2,2,222,6,Loyal Customers
15965,1,122,30200,4,4,4,444,12,Most Loyal Customer
15967,2,84,20870,3,3,3,333,9,Most Loyal Customer
15969,113,21,5480,1,2,2,122,5,Attention Needed Customers
15970,34,11,2710,1,1,1,111,3,Lost Customers
15971,8,35,8280,2,2,2,222,6,Loyal Customers
15973,78,6,1220,1,1,1,111,3,Lost Customers
15974,6,177,41960,2,4,4,244,10,Most Loyal Customer
15975,12,24,5470,2,2,2,222,6,Loyal Customers
15976,2,98,23990,3,3,3,333,9,Most Loyal Customer
15977,2,65,15810,3,3,3,333,9,Most Loyal Customer
15978,1,49,11430,4,3,3,433,10,Most Loyal Customer
15980,1,43,10400,4,3,3,433,10,Most Loyal Customer
15981,5,97,21900,3,3,3,333,9,Most Loyal Customer
15983,2,113,26570,3,4,4,344,11,Most Loyal Customer
15984,4,275,66410,3,4,4,344,11,Most Loyal Customer
15985,1,38,9840,4,2,2,422,8,Loyal Customers
15986,60,14,3940,1,1,1,111,3,Lost Customers
15987,1,140,32890,4,4,4,444,12,Most Loyal Customer
15988,37,27,6430,1,2,2,122,5,Attention Needed Customers
15990,8,52,12620,2,3,3,233,8,Loyal Customers
15992,146,3,690,1,1,1,111,3,Lost Customers
15993,1,560,132760,4,4,4,444,12,Most Loyal Customer
15994,19,35,8340,1,2,2,122,5,Attention Needed Customers
15996,9,131,32010,2,4,4,244,10,Most Loyal Customer
15998,1,509,123940,4,4,4,444,12,Most Loyal Customer
16000,44,9,2100,1,1,1,111,3,Lost Customers
16003,2,103,24900,3,4,4,344,11,Most Loyal Customer
16005,1,218,52570,4,4,4,444,12,Most Loyal Customer
16006,1,8,2010,4,1,1,411,6,Potential Loyalists Customers
16007,1,385,92990,4,4,4,444,12,Most Loyal Customer
16008,8,33,7740,2,2,2,222,6,Loyal Customers
16009,5,90,20980,3,3,3,333,9,Most Loyal Customer
16010,1,86,19920,4,3,3,433,10,Most Loyal Customer
16011,1,212,50220,4,4,4,444,12,Most Loyal Customer
16012,16,94,22330,2,3,3,233,8,Loyal Customers
16013,6,151,36910,2,4,4,244,10,Most Loyal Customer
16014,2,148,35250,3,4,4,344,11,Most Loyal Customer
16015,1,184,43430,4,4,4,444,12,Most Loyal Customer
16016,1,237,55950,4,4,4,444,12,Most Loyal Customer
16017,1,32,7680,4,2,2,422,8,Loyal Customers
16018,17,28,6860,2,2,2,222,6,Loyal Customers
16019,1,165,40310,4,4,4,444,12,Most Loyal Customer
16020,3,46,11180,3,3,3,333,9,Most Loyal Customer
16022,3,76,18810,3,3,3,333,9,Most Loyal Customer
16023,3,101,24020,3,3,3,333,9,Most Loyal Customer
16024,5,64,15100,3,3,3,333,9,Most Loyal Customer
16025,24,28,7100,1,2,2,122,5,Attention Needed Customers
16026,19,32,7600,1,2,2,122,5,Attention Needed Customers
16027,5,17,3940,3,1,1,311,5,Potential Loyalists Customers
16029,1,274,66590,4,4,4,444,12,Most Loyal Customer
16030,18,29,7100,1,2,2,122,5,Attention Needed Customers
16031,1,100,23910,4,3,3,433,10,Most Loyal Customer
16033,1,1152,277050,4,4,4,444,12,Most Loyal Customer
16034,7,22,5210,2,2,2,222,6,Loyal Customers
16036,1,55,12940,4,3,3,433,10,Most Loyal Customer
16037,1,39,9600,4,2,2,422,8,Loyal Customers
16038,1,28,6790,4,2,2,422,8,Loyal Customers
16040,4,65,15870,3,3,3,333,9,Most Loyal Customer
16041,35,6,1360,1,1,1,111,3,Lost Customers
16042,5,75,18080,3,3,3,333,9,Most Loyal Customer
16043,11,39,9140,2,2,2,222,6,Loyal Customers
16045,8,83,19730,2,3,3,233,8,Loyal Customers
16048,43,9,2310,1,1,1,111,3,Lost Customers
16049,2,312,75030,3,4,4,344,11,Most Loyal Customer
16050,50,10,2410,1,1,1,111,3,Lost Customers
16052,5,34,8730,3,2,2,322,7,Loyal Customers
16053,1,84,19500,4,3,3,433,10,Most Loyal Customer
16054,2,70,16400,3,3,3,333,9,Most Loyal Customer
16055,6,8,1640,2,1,1,211,4,Lost Customers
16056,7,68,16330,2,3,3,233,8,Loyal Customers
16057,1,134,32530,4,4,4,444,12,Most Loyal Customer
16059,1,180,42040,4,4,4,444,12,Most Loyal Customer
16061,144,1,170,1,1,1,111,3,Lost Customers
16062,4,64,15530,3,3,3,333,9,Most Loyal Customer
16063,32,23,5260,1,2,2,122,5,Attention Needed Customers
16065,1,74,17580,4,3,3,433,10,Most Loyal Customer
16066,1,102,24740,4,3,4,434,11,Most Loyal Customer
16070,3,33,7890,3,2,2,322,7,Loyal Customers
16071,5,21,5430,3,2,2,322,7,Loyal Customers
16072,1,23,5570,4,2,2,422,8,Loyal Customers
16073,100,2,370,1,1,1,111,3,Lost Customers
16076,2,131,31050,3,4,4,344,11,Most Loyal Customer
16078,187,1,240,1,1,1,111,3,Lost Customers
16079,40,21,5350,1,2,2,122,5,Attention Needed Customers
16080,31,11,2580,1,1,1,111,3,Lost Customers
16081,3,227,54950,3,4,4,344,11,Most Loyal Customer
16083,2,31,7440,3,2,2,322,7,Loyal Customers
16084,30,38,9060,1,2,2,122,5,Attention Needed Customers
16085,2,167,39740,3,4,4,344,11,Most Loyal Customer
16086,1,40,9520,4,2,2,422,8,Loyal Customers
16091,20,18,4440,1,2,2,122,5,Attention Needed Customers
16092,7,53,12890,2,3,3,233,8,Loyal Customers
16093,26,1,240,1,1,1,111,3,Lost Customers
16094,5,67,16330,3,3,3,333,9,Most Loyal Customer
16096,32,12,3090,1,1,1,111,3,Lost Customers
16097,45,10,2290,1,1,1,111,3,Lost Customers
16098,1,67,16410,4,3,3,433,10,Most Loyal Customer
16099,12,39,9010,2,2,2,222,6,Loyal Customers
16101,1,83,20760,4,3,3,433,10,Most Loyal Customer
16102,15,57,13750,2,3,3,233,8,Loyal Customers
16103,1,48,11460,4,3,3,433,10,Most Loyal Customer
16104,3,29,6900,3,2,2,322,7,Loyal Customers
16105,20,13,3380,1,1,1,111,3,Lost Customers
16106,14,6,1340,2,1,1,211,4,Lost Customers
16107,3,31,7590,3,2,2,322,7,Loyal Customers
16108,2,49,11570,3,3,3,333,9,Most Loyal Customer
16109,64,18,4750,1,2,2,122,5,Attention Needed Customers
16110,1,354,84740,4,4,4,444,12,Most Loyal Customer
16112,16,16,3570,2,1,1,211,4,Lost Customers
16113,1,30,7370,4,2,2,422,8,Loyal Customers
16114,27,8,2050,1,1,1,111,3,Lost Customers
16115,1,284,67780,4,4,4,444,12,Most Loyal Customer
16116,11,35,7780,2,2,2,222,6,Loyal Customers
16117,11,30,6870,2,2,2,222,6,Loyal Customers
16119,19,16,3750,1,1,1,111,3,Lost Customers
16120,12,32,7660,2,2,2,222,6,Loyal Customers
16121,5,212,52050,3,4,4,344,11,Most Loyal Customer
16122,3,38,9170,3,2,2,322,7,Loyal Customers
16123,117,16,4020,1,1,1,111,3,Lost Customers
16124,12,16,3980,2,1,1,211,4,Lost Customers
16125,7,13,2810,2,1,1,211,4,Lost Customers
16126,1,117,27920,4,4,4,444,12,Most Loyal Customer
16127,18,40,9810,1,2,2,122,5,Attention Needed Customers
16128,2,89,21120,3,3,3,333,9,Most Loyal Customer
16131,1,78,18910,4,3,3,433,10,Most Loyal Customer
16133,1,365,87870,4,4,4,444,12,Most Loyal Customer
16134,4,38,9360,3,2,2,322,7,Loyal Customers
16135,3,21,5170,3,2,2,322,7,Loyal Customers
16136,15,37,9180,2,2,2,222,6,Loyal Customers
16138,86,1,240,1,1,1,111,3,Lost Customers
16139,5,31,7520,3,2,2,322,7,Loyal Customers
16140,10,37,8950,2,2,2,222,6,Loyal Customers
16141,1,30,6890,4,2,2,422,8,Loyal Customers
16142,5,37,8430,3,2,2,322,7,Loyal Customers
16143,4,118,28350,3,4,4,344,11,Most Loyal Customer
16144,83,1,210,1,1,1,111,3,Lost Customers
16145,2,237,56990,3,4,4,344,11,Most Loyal Customer
16146,9,29,6710,2,2,2,222,6,Loyal Customers
16147,40,22,5050,1,2,2,122,5,Attention Needed Customers
16148,235,1,230,1,1,1,111,3,Lost Customers
16149,1,18,4450,4,2,2,422,8,Loyal Customers
16150,1,136,32150,4,4,4,444,12,Most Loyal Customer
16152,16,29,6790,2,2,2,222,6,Loyal Customers
16153,1,89,21480,4,3,3,433,10,Most Loyal Customer
16156,2,139,33520,3,4,4,344,11,Most Loyal Customer
16157,2,19,4000,3,2,1,321,6,Loyal Customers
16159,8,14,3520,2,1,1,211,4,Lost Customers
16160,17,22,5190,2,2,2,222,6,Loyal Customers
16161,1,502,120530,4,4,4,444,12,Most Loyal Customer
16162,93,2,550,1,1,1,111,3,Lost Customers
16163,199,7,1620,1,1,1,111,3,Lost Customers
16164,13,35,8160,2,2,2,222,6,Loyal Customers
16168,1,99,24430,4,3,3,433,10,Most Loyal Customer
16169,1,85,20690,4,3,3,433,10,Most Loyal Customer
16170,7,127,31110,2,4,4,244,10,Most Loyal Customer
16171,42,3,610,1,1,1,111,3,Lost Customers
16172,11,69,16780,2,3,3,233,8,Loyal Customers
16173,5,87,20190,3,3,3,333,9,Most Loyal Customer
16174,31,23,5390,1,2,2,122,5,Attention Needed Customers
16175,3,58,14350,3,3,3,333,9,Most Loyal Customer
16177,10,15,3500,2,1,1,211,4,Lost Customers
16178,46,8,2050,1,1,1,111,3,Lost Customers
16179,11,11,2620,2,1,1,211,4,Lost Customers
16180,1,176,42090,4,4,4,444,12,Most Loyal Customer
16181,27,11,2740,1,1,1,111,3,Lost Customers
16182,3,28,6670,3,2,2,322,7,Loyal Customers
16183,21,15,3710,1,1,1,111,3,Lost Customers
16184,1,46,10950,4,3,3,433,10,Most Loyal Customer
16185,5,31,7460,3,2,2,322,7,Loyal Customers
16186,5,219,52340,3,4,4,344,11,Most Loyal Customer
16187,1,297,71780,4,4,4,444,12,Most Loyal Customer
16188,5,67,16020,3,3,3,333,9,Most Loyal Customer
16189,10,11,2420,2,1,1,211,4,Lost Customers
16190,8,6,1580,2,1,1,211,4,Lost Customers
16191,3,151,36930,3,4,4,344,11,Most Loyal Customer
16193,13,19,4630,2,2,2,222,6,Loyal Customers
16198,27,15,3980,1,1,1,111,3,Lost Customers
16200,5,179,43160,3,4,4,344,11,Most Loyal Customer
16201,3,115,27740,3,4,4,344,11,Most Loyal Customer
16202,1,18,4470,4,2,2,422,8,Loyal Customers
16203,59,36,8830,1,2,2,122,5,Attention Needed Customers
16204,1,57,13420,4,3,3,433,10,Most Loyal Customer
16205,2,98,22720,3,3,3,333,9,Most Loyal Customer
16206,1,63,15660,4,3,3,433,10,Most Loyal Customer
16207,5,19,4580,3,2,2,322,7,Loyal Customers
16208,3,66,16330,3,3,3,333,9,Most Loyal Customer
16209,21,46,10970,1,3,3,133,7,Potential Loyalists Customers
16210,2,123,30560,3,4,4,344,11,Most Loyal Customer
16211,8,24,5860,2,2,2,222,6,Loyal Customers
16212,15,43,10920,2,3,3,233,8,Loyal Customers
16213,15,6,1300,2,1,1,211,4,Lost Customers
16214,2,44,10490,3,3,3,333,9,Most Loyal Customer
16215,15,14,3470,2,1,1,211,4,Lost Customers
16216,6,37,9240,2,2,2,222,6,Loyal Customers
16217,7,19,4450,2,2,2,222,6,Loyal Customers
16218,6,90,21740,2,3,3,233,8,Loyal Customers
16221,5,97,22970,3,3,3,333,9,Most Loyal Customer
16222,11,137,32470,2,4,4,244,10,Most Loyal Customer
16224,1,96,22630,4,3,3,433,10,Most Loyal Customer
16225,3,134,32330,3,4,4,344,11,Most Loyal Customer
16226,41,8,1880,1,1,1,111,3,Lost Customers
16227,8,7,1690,2,1,1,211,4,Lost Customers
16229,5,47,11100,3,3,3,333,9,Most Loyal Customer
16230,9,35,9060,2,2,2,222,6,Loyal Customers
16232,1,38,9170,4,2,2,422,8,Loyal Customers
16233,72,25,6330,1,2,2,122,5,Attention Needed Customers
16235,21,48,12090,1,3,3,133,7,Potential Loyalists Customers
16236,15,20,4920,2,2,2,222,6,Loyal Customers
16239,15,21,5060,2,2,2,222,6,Loyal Customers
16240,1,142,33930,4,4,4,444,12,Most Loyal Customer
16241,1,662,160970,4,4,4,444,12,Most Loyal Customer
16242,1,295,71120,4,4,4,444,12,Most Loyal Customer
16243,4,51,12380,3,3,3,333,9,Most Loyal Customer
16244,3,91,21360,3,3,3,333,9,Most Loyal Customer
16245,7,93,22200,2,3,3,233,8,Loyal Customers
16247,2,16,3690,3,1,1,311,5,Potential Loyalists Customers
16248,73,7,1660,1,1,1,111,3,Lost Customers
16249,1,69,16440,4,3,3,433,10,Most Loyal Customer
16250,15,24,5860,2,2,2,222,6,Loyal Customers
16252,6,21,5070,2,2,2,222,6,Loyal Customers
16253,1,124,28910,4,4,4,444,12,Most Loyal Customer
16255,1,274,66830,4,4,4,444,12,Most Loyal Customer
16256,73,14,3390,1,1,1,111,3,Lost Customers
16257,86,2,490,1,1,1,111,3,Lost Customers
16258,3,135,33010,3,4,4,344,11,Most Loyal Customer
16260,18,18,4190,1,2,2,122,5,Attention Needed Customers
16261,5,124,30550,3,4,4,344,11,Most Loyal Customer
16262,49,3,730,1,1,1,111,3,Lost Customers
16265,1,260,63330,4,4,4,444,12,Most Loyal Customer
16266,1,61,13880,4,3,3,433,10,Most Loyal Customer
16268,1,45,10890,4,3,3,433,10,Most Loyal Customer
16270,13,54,13000,2,3,3,233,8,Loyal Customers
16271,1,134,32850,4,4,4,444,12,Most Loyal Customer
16272,11,25,6110,2,2,2,222,6,Loyal Customers
16274,17,67,16780,2,3,3,233,8,Loyal Customers
16275,14,33,6850,2,2,2,222,6,Loyal Customers
16276,11,6,1160,2,1,1,211,4,Lost Customers
16278,5,25,6250,3,2,2,322,7,Loyal Customers
16279,5,109,26160,3,4,4,344,11,Most Loyal Customer
16281,34,17,4170,1,1,2,112,4,Almost Lost Customers
16282,19,11,2470,1,1,1,111,3,Lost Customers
16283,2,168,40430,3,4,4,344,11,Most Loyal Customer
16284,1,109,25480,4,4,4,444,12,Most Loyal Customer
16287,46,8,2140,1,1,1,111,3,Lost Customers
16292,1,19,4340,4,2,2,422,8,Loyal Customers
16293,1,120,28920,4,4,4,444,12,Most Loyal Customer
16295,1,79,19550,4,3,3,433,10,Most Loyal Customer
16297,1,23,5380,4,2,2,422,8,Loyal Customers
16298,10,27,6330,2,2,2,222,6,Loyal Customers
16302,21,12,2970,1,1,1,111,3,Lost Customers
16303,1,167,39410,4,4,4,444,12,Most Loyal Customer
16305,20,22,5310,1,2,2,122,5,Attention Needed Customers
16306,1,44,10430,4,3,3,433,10,Most Loyal Customer
16308,36,4,800,1,1,1,111,3,Lost Customers
16309,4,44,10210,3,3,3,333,9,Most Loyal Customer
16311,14,37,8570,2,2,2,222,6,Loyal Customers
16313,51,16,4140,1,1,2,112,4,Almost Lost Customers
16315,2,14,3140,3,1,1,311,5,Potential Loyalists Customers
16316,1,156,36740,4,4,4,444,12,Most Loyal Customer
16317,3,69,17100,3,3,3,333,9,Most Loyal Customer
16318,7,19,4350,2,2,2,222,6,Loyal Customers
16319,280,3,860,1,1,1,111,3,Lost Customers
16320,14,56,13250,2,3,3,233,8,Loyal Customers
16321,1,16,3730,4,1,1,411,6,Potential Loyalists Customers
16322,4,37,8090,3,2,2,322,7,Loyal Customers
16323,226,1,230,1,1,1,111,3,Lost Customers
16324,1,118,28100,4,4,4,444,12,Most Loyal Customer
16325,6,20,4830,2,2,2,222,6,Loyal Customers
16326,1,320,76040,4,4,4,444,12,Most Loyal Customer
16327,1,319,77180,4,4,4,444,12,Most Loyal Customer
16330,16,41,9450,2,2,2,222,6,Loyal Customers
16332,2,154,36880,3,4,4,344,11,Most Loyal Customer
16333,8,45,10780,2,3,3,233,8,Loyal Customers
16337,1,10,2210,4,1,1,411,6,Potential Loyalists Customers
16338,52,11,2370,1,1,1,111,3,Lost Customers
16339,10,20,4520,2,2,2,222,6,Loyal Customers
16340,2,153,36100,3,4,4,344,11,Most Loyal Customer
16341,18,84,20600,1,3,3,133,7,Potential Loyalists Customers
16342,16,15,3800,2,1,1,211,4,Lost Customers
16343,10,47,11380,2,3,3,233,8,Loyal Customers
16344,46,2,400,1,1,1,111,3,Lost Customers
16345,2,38,8720,3,2,2,322,7,Loyal Customers
16347,2,92,21880,3,3,3,333,9,Most Loyal Customer
16348,2,235,56260,3,4,4,344,11,Most Loyal Customer
16349,68,9,1910,1,1,1,111,3,Lost Customers
16350,1,60,14010,4,3,3,433,10,Most Loyal Customer
16351,84,8,2150,1,1,1,111,3,Lost Customers
16352,5,28,7180,3,2,2,322,7,Loyal Customers
16353,2,94,22520,3,3,3,333,9,Most Loyal Customer
16354,12,39,9900,2,2,2,222,6,Loyal Customers
16356,6,32,7810,2,2,2,222,6,Loyal Customers
16357,9,34,8340,2,2,2,222,6,Loyal Customers
16358,1,110,26310,4,4,4,444,12,Most Loyal Customer
16359,5,70,16440,3,3,3,333,9,Most Loyal Customer
16360,1,671,161270,4,4,4,444,12,Most Loyal Customer
16361,1,106,24960,4,4,4,444,12,Most Loyal Customer
16362,5,90,21230,3,3,3,333,9,Most Loyal Customer
16363,12,5,1200,2,1,1,211,4,Lost Customers
16364,7,53,13180,2,3,3,233,8,Loyal Customers
16365,6,51,12620,2,3,3,233,8,Loyal Customers
16366,17,18,3840,2,2,1,221,5,Potential Loyalists Customers
16367,2,130,30790,3,4,4,344,11,Most Loyal Customer
16368,9,76,17700,2,3,3,233,8,Loyal Customers
16369,5,118,28100,3,4,4,344,11,Most Loyal Customer
16370,1,228,54780,4,4,4,444,12,Most Loyal Customer
16372,1,97,24480,4,3,4,434,11,Most Loyal Customer
16374,1,111,26400,4,4,4,444,12,Most Loyal Customer
16376,1,128,30530,4,4,4,444,12,Most Loyal Customer
16377,157,5,1290,1,1,1,111,3,Lost Customers
16378,12,23,5260,2,2,2,222,6,Loyal Customers
16379,8,109,26010,2,4,4,244,10,Most Loyal Customer
16380,7,32,7850,2,2,2,222,6,Loyal Customers
16383,1,102,24680,4,3,4,434,11,Most Loyal Customer
16384,4,33,8120,3,2,2,322,7,Loyal Customers
16385,1,59,14260,4,3,3,433,10,Most Loyal Customer
16386,6,88,21590,2,3,3,233,8,Loyal Customers
16387,2,4,900,3,1,1,311,5,Potential Loyalists Customers
16389,7,35,8120,2,2,2,222,6,Loyal Customers
16392,5,45,10180,3,3,3,333,9,Most Loyal Customer
16393,1,358,85320,4,4,4,444,12,Most Loyal Customer
16394,3,100,24700,3,3,4,334,10,Most Loyal Customer
16395,1,210,51210,4,4,4,444,12,Most Loyal Customer
16398,1,86,20030,4,3,3,433,10,Most Loyal Customer
16399,1,73,18030,4,3,3,433,10,Most Loyal Customer
16400,19,29,7210,1,2,2,122,5,Attention Needed Customers
16401,2,198,48780,3,4,4,344,11,Most Loyal Customer
16402,1,60,14460,4,3,3,433,10,Most Loyal Customer
16403,54,15,3410,1,1,1,111,3,Lost Customers
16404,1,23,5200,4,2,2,422,8,Loyal Customers
16405,107,5,1340,1,1,1,111,3,Lost Customers
16406,1,63,14950,4,3,3,433,10,Most Loyal Customer
16407,1,172,41630,4,4,4,444,12,Most Loyal Customer
16409,1,232,54370,4,4,4,444,12,Most Loyal Customer
16411,4,45,11400,3,3,3,333,9,Most Loyal Customer
16412,1,35,8260,4,2,2,422,8,Loyal Customers
16413,25,31,7450,1,2,2,122,5,Attention Needed Customers
16414,4,7,1570,3,1,1,311,5,Potential Loyalists Customers
16415,14,54,12200,2,3,3,233,8,Loyal Customers
16416,6,73,17080,2,3,3,233,8,Loyal Customers
16418,3,102,25060,3,3,4,334,10,Most Loyal Customer
16419,1,52,11990,4,3,3,433,10,Most Loyal Customer
16422,1,399,96520,4,4,4,444,12,Most Loyal Customer
16423,15,18,4190,2,2,2,222,6,Loyal Customers
16424,20,6,1410,1,1,1,111,3,Lost Customers
16425,1,21,4760,4,2,2,422,8,Loyal Customers
16426,3,372,89840,3,4,4,344,11,Most Loyal Customer
16427,20,9,2290,1,1,1,111,3,Lost Customers
16428,129,1,190,1,1,1,111,3,Lost Customers
16429,150,2,670,1,1,1,111,3,Lost Customers
16430,79,6,1520,1,1,1,111,3,Lost Customers
16431,2,83,19910,3,3,3,333,9,Most Loyal Customer
16432,42,8,2110,1,1,1,111,3,Lost Customers
16433,14,17,3980,2,1,1,211,4,Lost Customers
16434,1,109,26080,4,4,4,444,12,Most Loyal Customer
16438,3,132,31370,3,4,4,344,11,Most Loyal Customer
16440,2,282,66430,3,4,4,344,11,Most Loyal Customer
16441,5,24,5610,3,2,2,322,7,Loyal Customers
16442,2,174,42580,3,4,4,344,11,Most Loyal Customer
16444,7,86,20670,2,3,3,233,8,Loyal Customers
16445,3,63,14620,3,3,3,333,9,Most Loyal Customer
16446,2,4,950,3,1,1,311,5,Potential Loyalists Customers
